dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_laying_on_its_side_with_a_remote_control_under_94800d46-1c1b-4a60-b15d-5dfdaeb4d077_1.png,-0.02903464436531067
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_laying_on_its_side_with_a_remote_control_under_94800d46-1c1b-4a60-b15d-5dfdaeb4d077_2.png,-0.020850975066423416
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_lies_down_holding_a_remote_control_in_its_paws_6f806676-8c5b-4835-9a2a-1baec8ca68b6_0.png,-0.030274702236056328
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_lies_down_holding_a_remote_control_in_its_paws_6f806676-8c5b-4835-9a2a-1baec8ca68b6_1.png,-0.025567572563886642
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_lies_down_holding_a_remote_control_in_its_paws_6f806676-8c5b-4835-9a2a-1baec8ca68b6_2.png,-0.036482296884059906
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_sitting_behind_a_pair_of_black_shoes_photograp_cea41df6-0cdf-457f-8d58-72f37ca1755d_0.png,-0.026299867779016495
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_sitting_behind_a_pair_of_black_shoes_photograp_cea41df6-0cdf-457f-8d58-72f37ca1755d_1.png,-0.025151988491415977
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_sitting_behind_a_pair_of_black_shoes_photograp_cea41df6-0cdf-457f-8d58-72f37ca1755d_2.png,-0.02351101115345955
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_dog_sitting_behind_a_pair_of_black_shoes_photograp_cea41df6-0cdf-457f-8d58-72f37ca1755d_3.png,-0.01950974389910698
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_ginger_cat_is_sleeping_next_to_the_window_photogra_be61c680-be60-4b90-aa38-2de58deeb0e6_0.png,-0.03143199533224106
