dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_741893.png,-0.007798353675752878
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_756250.png,-0.016315270215272903
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_77365.png,-0.011546608060598373
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_774541.png,-0.010415232740342617
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_78023.png,-0.007358815986663103
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_783589.png,-0.008876992389559746
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_787335.png,-0.005979093722999096
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_829647.png,-0.012570523656904697
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_829690.png,-0.013457385823130608
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_852.png,-0.01457500085234642
/mnt/hdd-data/vaidya/gi_conference_dataset/bayesian_test_folder/stable_diffusion_1-5,512,max,clean,lpips_vgg_2,image_96556.png,-0.007634241599589586
